year,cutoff,zone,municipalities,muni_names,resident_labour_force,mean_contained,labour_weighted_contained
2010,0.977,46,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2623,0.9996323529411765,0.9996187571483035
2010,0.977,233,1,大島支庁大島町,3464,0.996824480369515,0.996824480369515
2010,0.977,234,1,大島支庁利島村,210,1,1
2010,0.977,235,1,大島支庁新島村,1220,0.9975409836065574,0.9975409836065574
2010,0.977,236,1,大島支庁神津島村,814,0.9975429975429976,0.9975429975429976
2010,0.977,237,1,三宅支庁三宅村,1237,0.9975747776879548,0.9975747776879548
2010,0.977,238,1,三宅支庁御蔵島村,202,0.995049504950495,0.995049504950495
2010,0.977,239,1,八丈支庁八丈町,3422,0.9962010520163647,0.9962010520163647
2010,0.977,240,1,八丈支庁青ヶ島村,125,1,1
2010,0.977,241,1,小笠原支庁小笠原村,1275,0.9976470588235294,0.9976470588235294
2010,0.977,242,1,佐渡市,26791,0.997797767907133,0.997797767907133
2010,0.977,243,1,岩船郡粟島浦村,196,1,1
2010,0.977,244,1,隠岐郡海士町,939,0.9488817891373802,0.9488817891373802
2010,0.977,245,1,隠岐郡西ノ島町,691,0.9696092619392185,0.9696092619392185
2010,0.977,246,1,隠岐郡知夫村,210,0.9619047619047619,0.9619047619047619
2010,0.977,247,1,隠岐郡隠岐の島町,6121,0.9941186080705767,0.9941186080705767
2010,0.977,248,1,豊田郡大崎上島町,2883,0.9223031564342699,0.9223031564342699
2010,0.977,249,2,小豆郡土庄町; 小豆郡小豆島町,12062,0.9671355553192444,0.9673354335931023
2010,0.977,250,1,香川郡直島町,1388,0.9646974063400576,0.9646974063400576
2010,0.977,251,1,越智郡上島町,2616,0.7400611620795107,0.7400611620795107
2010,0.977,252,1,対馬市,13135,0.997944423296536,0.997944423296536
2010,0.977,253,1,壱岐市,11567,0.9925650557620818,0.9925650557620818
2010,0.977,254,1,五島市,14307,0.9885370797511708,0.9885370797511708
2010,0.977,255,1,北松浦郡小値賀町,1006,0.9990059642147118,0.9990059642147118
2010,0.977,256,1,南松浦郡新上五島町,7366,0.9454249253326092,0.9454249253326092
2010,0.977,257,1,東国東郡姫島村,809,0.8158220024721878,0.8158220024721878
2010,0.977,258,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,13693,0.998463636481209,0.9982472796319287
2010,0.977,259,5,奄美市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡龍郷町,23550,0.9966922272345153,0.9981316348195329
2010,0.977,260,1,鹿児島郡三島村,169,1,1
2010,0.977,261,1,鹿児島郡十島村,297,1,1
2010,0.977,262,1,熊毛郡屋久島町,5534,0.999819298879653,0.999819298879653
2010,0.977,263,1,大島郡喜界町,3035,0.9993410214168039,0.9993410214168039
2010,0.977,264,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9225,1,1
2010,0.977,265,2,大島郡和泊町; 大島郡知名町,5822,0.9994684356671832,0.9994847131569907
2010,0.977,266,1,大島郡与論町,2092,1,1
2010,0.977,269,1,石垣市,18205,0.9920900851414447,0.9920900851414447
2010,0.977,270,1,宮古島市,20183,0.9992568002774612,0.9992568002774612
2010,0.977,271,1,国頭郡伊江村,1918,0.9947862356621481,0.9947862356621481
2010,0.977,272,1,島尻郡渡嘉敷村,396,0.9974747474747475,0.9974747474747475
2010,0.977,273,1,島尻郡座間味村,403,1,1
2010,0.977,274,1,島尻郡粟国村,288,1,1
2010,0.977,275,1,島尻郡渡名喜村,188,0.9893617021276596,0.9893617021276596
2010,0.977,276,1,島尻郡南大東村,779,0.9974326059050064,0.9974326059050064
2010,0.977,277,1,島尻郡北大東村,414,1,1
2010,0.977,278,1,島尻郡伊平屋村,536,0.9888059701492538,0.9888059701492538
2010,0.977,279,1,島尻郡伊是名村,611,1,1
2010,0.977,280,1,島尻郡久米島町,3482,1,1
2010,0.977,281,1,宮古郡多良間村,566,0.9946996466431095,0.9946996466431095
2010,0.977,282,1,八重山郡竹富町,1878,0.9946751863684771,0.9946751863684771
2010,0.977,283,1,八重山郡与那国町,826,0.9987893462469734,0.9987893462469734
2015,0.98,41,1,檜山振興局奥尻町,1042,0.9971209213051824,0.9971209213051824
2015,0.98,42,1,宗谷総合振興局礼文町,1385,0.9985559566787003,0.9985559566787003
2015,0.98,43,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2340,0.9977043158861341,0.9978632478632479
2015,0.98,216,1,大島支庁大島町,3394,0.9952857984678845,0.9952857984678845
2015,0.98,217,1,大島支庁利島村,191,1,1
2015,0.98,218,1,大島支庁新島村,1250,0.9936,0.9936
2015,0.98,219,1,大島支庁神津島村,888,0.9966216216216216,0.9966216216216216
2015,0.98,220,1,三宅支庁三宅村,1217,0.9991783073130649,0.9991783073130649
2015,0.98,221,1,三宅支庁御蔵島村,192,1,1
2015,0.98,222,1,八丈支庁八丈町,3275,0.9969465648854962,0.9969465648854962
2015,0.98,223,1,八丈支庁青ヶ島村,115,1,1
2015,0.98,224,1,小笠原支庁小笠原村,1434,0.99860529986053,0.99860529986053
2015,0.98,225,1,佐渡市,24411,0.9965179632133054,0.9965179632133054
2015,0.98,226,1,岩船郡粟島浦村,180,0.9888888888888889,0.9888888888888889
2015,0.98,227,1,隠岐郡海士町,982,0.9541751527494908,0.9541751527494908
2015,0.98,228,1,隠岐郡西ノ島町,1247,0.9639133921411387,0.9639133921411387
2015,0.98,229,1,隠岐郡知夫村,200,0.935,0.935
2015,0.98,230,1,隠岐郡隠岐の島町,5702,0.9877236057523676,0.9877236057523676
2015,0.98,231,1,豊田郡大崎上島町,2970,0.9222222222222223,0.9222222222222223
2015,0.98,232,2,小豆郡土庄町; 小豆郡小豆島町,11312,0.9676333696184312,0.9677333804809052
2015,0.98,233,1,香川郡直島町,1314,0.971841704718417,0.971841704718417
2015,0.98,234,1,越智郡上島町,2345,0.7539445628997867,0.7539445628997867
2015,0.98,235,1,対馬市,12418,0.9979062650990498,0.9979062650990498
2015,0.98,236,1,壱岐市,11068,0.9876219732562342,0.9876219732562342
2015,0.98,237,1,五島市,13805,0.9876856211517566,0.9876856211517566
2015,0.98,238,1,北松浦郡小値賀町,947,0.9926082365364308,0.9926082365364308
2015,0.98,239,1,南松浦郡新上五島町,6979,0.9441180684911878,0.9441180684911878
2015,0.98,240,1,東国東郡姫島村,735,0.8340136054421768,0.8340136054421768
2015,0.98,241,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,13424,0.9979021213554126,0.9974672228843862
2015,0.98,242,5,奄美市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡龍郷町,23381,0.9976750587627241,0.997690432402378
2015,0.98,243,1,鹿児島郡三島村,159,0.9937106918238994,0.9937106918238994
2015,0.98,244,1,鹿児島郡十島村,305,0.9901639344262295,0.9901639344262295
2015,0.98,245,1,熊毛郡屋久島町,5319,0.9979319420943786,0.9979319420943786
2015,0.98,246,1,大島郡喜界町,2937,0.9989785495403473,0.9989785495403473
2015,0.98,247,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9016,0.9988312201520572,0.998890860692103
2015,0.98,248,2,大島郡和泊町; 大島郡知名町,5751,0.9990155328798462,0.9989567031820553
2015,0.98,249,1,大島郡与論町,2348,0.9982964224872232,0.9982964224872232
2015,0.98,252,1,石垣市,19080,0.9879979035639413,0.9879979035639413
2015,0.98,253,1,宮古島市,19168,0.9967654424040067,0.9967654424040067
2015,0.98,254,1,国頭郡伊江村,1970,0.9949238578680203,0.9949238578680203
2015,0.98,255,1,島尻郡渡嘉敷村,394,0.9898477157360406,0.9898477157360406
2015,0.98,256,1,島尻郡座間味村,452,1,1
2015,0.98,257,1,島尻郡粟国村,322,0.9968944099378882,0.9968944099378882
2015,0.98,258,1,島尻郡渡名喜村,232,1,1
2015,0.98,259,1,島尻郡南大東村,772,0.9922279792746114,0.9922279792746114
2015,0.98,260,1,島尻郡北大東村,380,1,1
2015,0.98,261,1,島尻郡伊平屋村,569,0.9929701230228472,0.9929701230228472
2015,0.98,262,1,島尻郡伊是名村,630,0.9984126984126984,0.9984126984126984
2015,0.98,263,1,島尻郡久米島町,3475,0.999136690647482,0.999136690647482
2015,0.98,264,1,宮古郡多良間村,534,0.9868913857677902,0.9868913857677902
2015,0.98,265,1,八重山郡竹富町,1896,0.9973628691983122,0.9973628691983122
2015,0.98,266,1,八重山郡与那国町,1187,0.9991575400168492,0.9991575400168492
2015,0.977,42,1,檜山振興局奥尻町,1042,0.9971209213051824,0.9971209213051824
2015,0.977,43,1,宗谷総合振興局礼文町,1385,0.9985559566787003,0.9985559566787003
2015,0.977,44,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2340,0.9977043158861341,0.9978632478632479
2015,0.977,225,1,大島支庁大島町,3394,0.9952857984678845,0.9952857984678845
2015,0.977,226,1,大島支庁利島村,191,1,1
2015,0.977,227,1,大島支庁新島村,1250,0.9936,0.9936
2015,0.977,228,1,大島支庁神津島村,888,0.9966216216216216,0.9966216216216216
2015,0.977,229,1,三宅支庁三宅村,1217,0.9991783073130649,0.9991783073130649
2015,0.977,230,1,三宅支庁御蔵島村,192,1,1
2015,0.977,231,1,八丈支庁八丈町,3275,0.9969465648854962,0.9969465648854962
2015,0.977,232,1,八丈支庁青ヶ島村,115,1,1
2015,0.977,233,1,小笠原支庁小笠原村,1434,0.99860529986053,0.99860529986053
2015,0.977,234,1,佐渡市,24411,0.9965179632133054,0.9965179632133054
2015,0.977,235,1,岩船郡粟島浦村,180,0.9888888888888889,0.9888888888888889
2015,0.977,236,1,隠岐郡海士町,982,0.9541751527494908,0.9541751527494908
2015,0.977,237,1,隠岐郡西ノ島町,1247,0.9639133921411387,0.9639133921411387
2015,0.977,238,1,隠岐郡知夫村,200,0.935,0.935
2015,0.977,239,1,隠岐郡隠岐の島町,5702,0.9877236057523676,0.9877236057523676
2015,0.977,240,1,豊田郡大崎上島町,2970,0.9222222222222223,0.9222222222222223
2015,0.977,241,2,小豆郡土庄町; 小豆郡小豆島町,11312,0.9676333696184312,0.9677333804809052
2015,0.977,242,1,香川郡直島町,1314,0.971841704718417,0.971841704718417
2015,0.977,243,1,越智郡上島町,2345,0.7539445628997867,0.7539445628997867
2015,0.977,244,1,対馬市,12418,0.9979062650990498,0.9979062650990498
2015,0.977,245,1,壱岐市,11068,0.9876219732562342,0.9876219732562342
2015,0.977,246,1,五島市,13805,0.9876856211517566,0.9876856211517566
2015,0.977,247,1,北松浦郡小値賀町,947,0.9926082365364308,0.9926082365364308
2015,0.977,248,1,南松浦郡新上五島町,6979,0.9441180684911878,0.9441180684911878
2015,0.977,249,1,東国東郡姫島村,735,0.8340136054421768,0.8340136054421768
2015,0.977,250,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,13424,0.9979021213554126,0.9974672228843862
2015,0.977,251,5,奄美市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡龍郷町,23381,0.9976750587627241,0.997690432402378
2015,0.977,252,1,鹿児島郡三島村,159,0.9937106918238994,0.9937106918238994
2015,0.977,253,1,鹿児島郡十島村,305,0.9901639344262295,0.9901639344262295
2015,0.977,254,1,熊毛郡屋久島町,5319,0.9979319420943786,0.9979319420943786
2015,0.977,255,1,大島郡喜界町,2937,0.9989785495403473,0.9989785495403473
2015,0.977,256,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9016,0.9988312201520572,0.998890860692103
2015,0.977,257,2,大島郡和泊町; 大島郡知名町,5751,0.9990155328798462,0.9989567031820553
2015,0.977,258,1,大島郡与論町,2348,0.9982964224872232,0.9982964224872232
2015,0.977,261,1,石垣市,19080,0.9879979035639413,0.9879979035639413
2015,0.977,262,1,宮古島市,19168,0.9967654424040067,0.9967654424040067
2015,0.977,263,1,国頭郡伊江村,1970,0.9949238578680203,0.9949238578680203
2015,0.977,264,1,島尻郡渡嘉敷村,394,0.9898477157360406,0.9898477157360406
2015,0.977,265,1,島尻郡座間味村,452,1,1
2015,0.977,266,1,島尻郡粟国村,322,0.9968944099378882,0.9968944099378882
2015,0.977,267,1,島尻郡渡名喜村,232,1,1
2015,0.977,268,1,島尻郡南大東村,772,0.9922279792746114,0.9922279792746114
2015,0.977,269,1,島尻郡北大東村,380,1,1
2015,0.977,270,1,島尻郡伊平屋村,569,0.9929701230228472,0.9929701230228472
2015,0.977,271,1,島尻郡伊是名村,630,0.9984126984126984,0.9984126984126984
2015,0.977,272,1,島尻郡久米島町,3475,0.999136690647482,0.999136690647482
2015,0.977,273,1,宮古郡多良間村,534,0.9868913857677902,0.9868913857677902
2015,0.977,274,1,八重山郡竹富町,1896,0.9973628691983122,0.9973628691983122
2015,0.977,275,1,八重山郡与那国町,1187,0.9991575400168492,0.9991575400168492
2020,0.98,41,1,檜山振興局奥尻町,984,0.9969512195121951,0.9969512195121951
2020,0.98,42,1,宗谷総合振興局礼文町,1302,1,1
2020,0.98,43,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2101,0.9981469152846976,0.9980961446930033
2020,0.98,210,1,大島支庁大島町,3026,0.9943820224719101,0.9943820224719101
2020,0.98,211,1,大島支庁利島村,197,0.9898477157360406,0.9898477157360406
2020,0.98,212,1,大島支庁新島村,1135,0.9964757709251101,0.9964757709251101
2020,0.98,213,1,大島支庁神津島村,877,0.9931584948688712,0.9931584948688712
2020,0.98,214,1,三宅支庁三宅村,1102,0.9981851179673321,0.9981851179673321
2020,0.98,215,1,三宅支庁御蔵島村,183,1,1
2020,0.98,216,1,八丈支庁八丈町,2906,0.996214728148658,0.996214728148658
2020,0.98,217,1,八丈支庁青ヶ島村,114,0.9912280701754386,0.9912280701754386
2020,0.98,218,1,小笠原支庁小笠原村,1449,0.9972394755003451,0.9972394755003451
2020,0.98,219,1,佐渡市,21936,0.9971280087527352,0.9971280087527352
2020,0.98,220,1,岩船郡粟島浦村,179,0.994413407821229,0.994413407821229
2020,0.98,221,1,隠岐郡海士町,975,0.9682051282051282,0.9682051282051282
2020,0.98,222,1,隠岐郡西ノ島町,1151,0.9652476107732406,0.9652476107732406
2020,0.98,223,1,隠岐郡知夫村,252,0.9325396825396826,0.9325396825396826
2020,0.98,224,1,隠岐郡隠岐の島町,5358,0.990481522956327,0.990481522956327
2020,0.98,225,1,豊田郡大崎上島町,2497,0.9315178213856627,0.9315178213856627
2020,0.98,226,2,小豆郡土庄町; 小豆郡小豆島町,10710,0.9702448274822053,0.9705882352941176
2020,0.98,227,1,香川郡直島町,1266,0.9684044233807267,0.9684044233807267
2020,0.98,228,1,越智郡上島町,2269,0.7875716174526223,0.7875716174526223
2020,0.98,229,1,対馬市,11612,0.9981915260075783,0.9981915260075783
2020,0.98,230,1,壱岐市,9845,0.986389029964449,0.986389029964449
2020,0.98,231,1,五島市,12915,0.9904761904761905,0.9904761904761905
2020,0.98,232,1,北松浦郡小値賀町,885,0.9943502824858758,0.9943502824858758
2020,0.98,233,1,南松浦郡新上五島町,6733,0.9518788058814793,0.9518788058814793
2020,0.98,234,1,東国東郡姫島村,629,0.8600953895071543,0.8600953895071543
2020,0.98,235,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,12994,0.998416065114609,0.9982299522856704
2020,0.98,236,5,奄美市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡龍郷町,23775,0.9982663613459702,0.9975604626708727
2020,0.98,237,1,鹿児島郡三島村,181,0.994475138121547,0.994475138121547
2020,0.98,238,1,鹿児島郡十島村,313,0.9968051118210862,0.9968051118210862
2020,0.98,239,1,熊毛郡屋久島町,5070,0.9986193293885601,0.9986193293885601
2020,0.98,240,1,大島郡喜界町,2913,0.9972536903535874,0.9972536903535874
2020,0.98,241,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,8977,0.9974010243656616,0.9975492926367383
2020,0.98,242,2,大島郡和泊町; 大島郡知名町,5587,0.998751188494053,0.9987470914623232
2020,0.98,243,1,大島郡与論町,2328,0.9982817869415808,0.9982817869415808
2020,0.98,246,1,石垣市,16344,0.9899045521292217,0.9899045521292217
2020,0.98,247,1,宮古島市,20592,0.9981060606060606,0.9981060606060606
2020,0.98,248,1,国頭郡伊江村,1930,0.9922279792746114,0.9922279792746114
2020,0.98,249,1,島尻郡渡嘉敷村,383,0.9921671018276762,0.9921671018276762
2020,0.98,250,1,島尻郡座間味村,505,0.996039603960396,0.996039603960396
2020,0.98,251,1,島尻郡粟国村,309,0.9805825242718447,0.9805825242718447
2020,0.98,252,1,島尻郡渡名喜村,171,0.9707602339181286,0.9707602339181286
2020,0.98,253,1,島尻郡南大東村,750,0.9906666666666667,0.9906666666666667
2020,0.98,254,1,島尻郡北大東村,379,1,1
2020,0.98,255,1,島尻郡伊平屋村,589,0.9932088285229203,0.9932088285229203
2020,0.98,256,1,島尻郡伊是名村,601,0.9900166389351082,0.9900166389351082
2020,0.98,257,1,島尻郡久米島町,3002,0.9990006662225184,0.9990006662225184
2020,0.98,258,1,宮古郡多良間村,549,0.9890710382513661,0.9890710382513661
2020,0.98,259,1,八重山郡竹富町,1869,0.9903691813804173,0.9903691813804173
2020,0.98,260,1,八重山郡与那国町,827,1,1
2020,0.977,42,1,檜山振興局奥尻町,984,0.9969512195121951,0.9969512195121951
2020,0.977,43,1,宗谷総合振興局礼文町,1302,1,1
2020,0.977,44,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2101,0.9981469152846976,0.9980961446930033
2020,0.977,225,1,大島支庁大島町,3026,0.9943820224719101,0.9943820224719101
2020,0.977,226,1,大島支庁利島村,197,0.9898477157360406,0.9898477157360406
2020,0.977,227,1,大島支庁新島村,1135,0.9964757709251101,0.9964757709251101
2020,0.977,228,1,大島支庁神津島村,877,0.9931584948688712,0.9931584948688712
2020,0.977,229,1,三宅支庁三宅村,1102,0.9981851179673321,0.9981851179673321
2020,0.977,230,1,三宅支庁御蔵島村,183,1,1
2020,0.977,231,1,八丈支庁八丈町,2906,0.996214728148658,0.996214728148658
2020,0.977,232,1,八丈支庁青ヶ島村,114,0.9912280701754386,0.9912280701754386
2020,0.977,233,1,小笠原支庁小笠原村,1449,0.9972394755003451,0.9972394755003451
2020,0.977,234,1,佐渡市,21936,0.9971280087527352,0.9971280087527352
2020,0.977,235,1,岩船郡粟島浦村,179,0.994413407821229,0.994413407821229
2020,0.977,236,1,隠岐郡海士町,975,0.9682051282051282,0.9682051282051282
2020,0.977,237,1,隠岐郡西ノ島町,1151,0.9652476107732406,0.9652476107732406
2020,0.977,238,1,隠岐郡知夫村,252,0.9325396825396826,0.9325396825396826
2020,0.977,239,1,隠岐郡隠岐の島町,5358,0.990481522956327,0.990481522956327
2020,0.977,240,1,豊田郡大崎上島町,2497,0.9315178213856627,0.9315178213856627
2020,0.977,241,2,小豆郡土庄町; 小豆郡小豆島町,10710,0.9702448274822053,0.9705882352941176
2020,0.977,242,1,香川郡直島町,1266,0.9684044233807267,0.9684044233807267
2020,0.977,243,1,越智郡上島町,2269,0.7875716174526223,0.7875716174526223
2020,0.977,244,1,対馬市,11612,0.9981915260075783,0.9981915260075783
2020,0.977,245,1,壱岐市,9845,0.986389029964449,0.986389029964449
2020,0.977,246,1,五島市,12915,0.9904761904761905,0.9904761904761905
2020,0.977,247,1,北松浦郡小値賀町,885,0.9943502824858758,0.9943502824858758
2020,0.977,248,1,南松浦郡新上五島町,6733,0.9518788058814793,0.9518788058814793
2020,0.977,249,1,東国東郡姫島村,629,0.8600953895071543,0.8600953895071543
2020,0.977,250,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,12994,0.998416065114609,0.9982299522856704
2020,0.977,251,5,奄美市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡龍郷町,23775,0.9982663613459702,0.9975604626708727
2020,0.977,252,1,鹿児島郡三島村,181,0.994475138121547,0.994475138121547
2020,0.977,253,1,鹿児島郡十島村,313,0.9968051118210862,0.9968051118210862
2020,0.977,254,1,熊毛郡屋久島町,5070,0.9986193293885601,0.9986193293885601
2020,0.977,255,1,大島郡喜界町,2913,0.9972536903535874,0.9972536903535874
2020,0.977,256,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,8977,0.9974010243656616,0.9975492926367383
2020,0.977,257,2,大島郡和泊町; 大島郡知名町,5587,0.998751188494053,0.9987470914623232
2020,0.977,258,1,大島郡与論町,2328,0.9982817869415808,0.9982817869415808
2020,0.977,261,1,石垣市,16344,0.9899045521292217,0.9899045521292217
2020,0.977,262,1,宮古島市,20592,0.9981060606060606,0.9981060606060606
2020,0.977,263,1,国頭郡伊江村,1930,0.9922279792746114,0.9922279792746114
2020,0.977,264,1,島尻郡渡嘉敷村,383,0.9921671018276762,0.9921671018276762
2020,0.977,265,1,島尻郡座間味村,505,0.996039603960396,0.996039603960396
2020,0.977,266,1,島尻郡粟国村,309,0.9805825242718447,0.9805825242718447
2020,0.977,267,1,島尻郡渡名喜村,171,0.9707602339181286,0.9707602339181286
2020,0.977,268,1,島尻郡南大東村,750,0.9906666666666667,0.9906666666666667
2020,0.977,269,1,島尻郡北大東村,379,1,1
2020,0.977,270,1,島尻郡伊平屋村,589,0.9932088285229203,0.9932088285229203
2020,0.977,271,1,島尻郡伊是名村,601,0.9900166389351082,0.9900166389351082
2020,0.977,272,1,島尻郡久米島町,3002,0.9990006662225184,0.9990006662225184
2020,0.977,273,1,宮古郡多良間村,549,0.9890710382513661,0.9890710382513661
2020,0.977,274,1,八重山郡竹富町,1869,0.9903691813804173,0.9903691813804173
2020,0.977,275,1,八重山郡与那国町,827,1,1
